"","year","team_id","team","conference","division","expected_wins","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
"6583",2022,379,"UMass Dartmouth","MSCAC","",0,11,9,2,0,8,8,0,0,5,5,0,0,6,4,2,0
"6584",2022,2749,"Worcester Polytechnic Institute","NEWMAC","",0,10,4,6,0,6,2,4,0,5,2,3,0,5,2,3,0
"6585",2022,253,"Southern Utah","Western Athletic","",4.1,11,5,6,0,6,2,4,0,5,3,2,0,6,2,4,0
"6586",2022,297,"Hampden-Sydney","Old Dominion","",0,10,5,5,0,6,3,3,0,5,3,2,0,5,2,3,0
"6587",2022,2003,"Adrian","Michigan","",0,10,6,4,0,6,3,3,0,5,4,1,0,5,2,3,0
"6588",2022,2069,"Black Hills State","Rocky Mountain","",0,11,7,4,0,9,5,4,0,5,3,2,0,5,3,2,0
"6589",2022,2832,"St. Norbert","NACC","",0,10,7,3,0,8,6,2,0,5,4,1,0,5,3,2,0
"6590",2022,278,"Fresno State","Mountain West","West",8.4,14,10,4,0,9,8,1,0,6,5,1,0,7,4,3,0
"6591",2022,235,"Memphis","American Athletic","",7.6,13,7,6,0,8,3,5,0,7,5,2,0,5,1,4,0
"6592",2022,86,"Rose-Hulman","Heartland","",0,10,6,4,0,7,6,1,0,5,3,2,0,5,3,2,0
"6593",2022,2640,"Texas Southern","SWAC","West",5.4,11,5,6,0,8,4,4,0,3,1,2,0,6,2,4,0
"6594",2022,2201,"Eastern New Mexico","Lone Star","",0,11,3,8,0,6,1,5,0,5,1,4,0,6,2,4,0
"6595",2022,126,"Kalamazoo","Michigan","",0,10,3,7,0,6,0,6,0,5,2,3,0,5,1,4,0
"6596",2022,164,"Rutgers","Big Ten","East",4.9,12,4,8,0,9,1,8,0,6,2,4,0,6,2,4,0
"6597",2022,223,"West Chester","Pennsylvania State Athletic","Eastern",0,11,7,4,0,10,6,4,0,6,3,3,0,5,4,1,0
"6598",2022,277,"West Virginia","Big 12","",5.3,12,5,7,0,9,3,6,0,6,3,3,0,6,2,4,0
"6599",2022,81,"Springfield","NEWMAC","",0,12,9,3,0,6,6,0,0,7,5,2,0,5,4,1,0
"6600",2022,2758,"Howard Payne","American Southwest","",0,10,7,3,0,8,6,2,0,5,3,2,0,4,3,1,0
"6601",2022,2951,"SUNY Maritime","ECFC","",0,10,3,7,0,6,2,4,0,5,2,3,0,5,1,4,0
"6602",2022,2817,"Minnesota State Moorhead","Northern Sun","North",0,11,4,7,0,11,4,7,0,5,2,3,0,6,2,4,0
"6603",2022,2017,"Alderson-Broaddus","Mountain East","",0,11,0,11,0,10,0,10,0,6,0,6,0,5,0,5,0
"6604",2022,241,"McMurry","American Southwest","",0,10,1,9,0,8,1,7,0,4,0,4,0,5,1,4,0
"6605",2022,145,"Ole Miss","SEC","West",9.3,13,8,5,0,8,4,4,0,7,5,2,0,5,3,2,0
"6606",2022,2339,"Lincoln (PA)","CIAA","Northern",0,10,2,7,1,8,1,6,1,4,0,4,0,6,2,3,1
"6607",2022,112,"Tufts","NESCAC","",0,9,6,3,0,9,6,3,0,5,3,2,0,4,3,1,0
"6608",2022,256,"James Madison","Sun Belt","East",8.4,11,8,3,0,8,6,2,0,6,5,1,0,5,3,2,0
"6609",2022,201,"Oklahoma","Big 12","",7.3,13,6,7,0,9,3,6,0,6,4,2,0,5,2,3,0
"6610",2022,119,"Towson","CAA","",3.6,11,6,5,0,8,4,4,0,5,3,2,0,6,3,3,0
"6611",2022,2568,"Southern Arkansas","Great American","",0,11,5,6,0,11,5,6,0,5,2,3,0,6,3,3,0
"6612",2022,2502,"Portland State","Big Sky","",5.1,11,4,7,0,8,3,5,0,5,3,2,0,6,1,5,0
"6613",2022,2402,"Missouri S&T","Great Lakes","",0.1,10,3,7,0,6,2,4,0,5,1,4,0,5,2,3,0
"6614",2022,2968,"Gustavus Adolphus","Minnesota","",0,9,6,3,0,7,5,2,0,4,2,2,0,5,4,1,0
"6615",2022,295,"Old Dominion","Sun Belt","East",1.5,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
"6616",2022,175,"Ithaca College","Liberty League","",0,13,12,1,0,6,6,0,0,7,7,0,0,5,4,1,0
"6617",2022,2359,"Macalester","Minnesota","",0,9,4,5,0,0,0,0,0,5,2,3,0,4,2,2,0
"6618",2022,2639,"Texas Lutheran","American Southwest","",0,10,4,6,0,8,3,5,0,5,0,5,0,4,3,1,0
"6619",2022,2221,"FDU-Florham","Mid Atlantic","",0,10,6,4,0,8,4,4,0,5,3,2,0,5,3,2,0
"6620",2022,282,"Indiana State","MVFC","",3.7,11,2,9,0,8,1,7,0,6,1,5,0,5,1,4,0
"6621",2022,190,"Defiance College","Heartland","",0,10,3,7,0,7,3,4,0,4,2,2,0,6,1,5,0
"6622",2022,2600,"Saint John's (MN)","Minnesota","",0,11,9,2,0,7,6,1,0,7,6,1,0,4,3,1,0
"6623",2022,306,"Illinois Wesleyan","CCIW","",0,10,5,4,1,8,3,4,1,6,4,1,1,4,1,3,0
"6624",2022,367,"Gannon","Pennsylvania State Athletic","Western",0,11,8,3,0,10,7,3,0,6,4,2,0,5,4,1,0
"6625",2022,52,"Florida State","ACC","Atlantic",9.5,13,10,3,0,8,5,3,0,7,5,2,0,4,3,1,0
"6626",2022,2654,"Truman State","Great Lakes","",0,10,8,2,0,6,5,1,0,5,4,1,0,5,4,1,0
"6627",2022,366,"Ferrum","Old Dominion","",0,10,1,9,0,6,1,5,0,5,0,5,0,5,1,4,0
"6628",2022,2368,"Marist","Pioneer","",1.4,11,4,7,0,8,4,4,0,6,1,5,0,5,3,2,0
"6629",2022,2851,"Winona State","Northern Sun","South",0,12,8,4,0,12,8,4,0,5,5,0,0,7,3,4,0
"6630",2022,2651,"Trine University","Michigan","",0,10,7,3,0,6,3,3,0,5,2,3,0,5,5,0,0
"6631",2022,107,"Holy Cross","Patriot","",8.7,13,12,1,0,6,6,0,0,6,6,0,0,7,6,1,0
"6632",2022,2116,"UCF","American Athletic","",8.6,14,9,5,0,9,6,3,0,7,5,2,0,6,4,2,0
"6633",2022,2277,"Houston Christian","Southland","",1,11,2,9,0,5,0,5,0,5,0,5,0,6,2,4,0
"6634",2022,124,"Augsburg","Minnesota","",0,9,6,3,0,6,3,3,0,4,2,2,0,5,4,1,0
"6635",2022,2106,"Carthage","CCIW","",0,10,3,7,0,8,3,5,0,4,0,4,0,6,3,3,0
"6636",2022,36,"Colorado State","Mountain West","Mountain",4,12,3,9,0,8,3,5,0,6,2,4,0,6,1,5,0
"6637",2022,2258,"Guilford College","Old Dominion","",0,10,1,9,0,6,0,6,0,5,0,5,0,5,1,4,0
"6638",2022,2426,"Navy","American Athletic","",8.6,12,4,8,0,8,4,4,0,5,2,3,0,5,2,3,0
"6639",2022,2038,"Assumption","Northeast 10","",0,10,7,3,0,7,6,1,0,5,3,2,0,5,4,1,0
"6640",2022,332,"Muskingum University","Ohio","",0,10,5,5,0,9,4,5,0,5,2,3,0,5,3,2,0
"6641",2022,2845,"Waynesburg","Presidents'","",0,10,4,6,0,8,3,5,0,5,1,4,0,5,3,2,0
"6642",2022,415,"NEWBERG","Northwest","",0,10,8,2,0,7,5,2,0,6,4,2,0,4,4,0,0
"6643",2022,96,"Kentucky","SEC","East",7.2,13,7,6,0,8,3,5,0,8,5,3,0,4,2,2,0
"6644",2022,323,"Moravian","Centennial","",0,10,3,7,0,9,3,6,0,4,3,1,0,6,0,6,0
"6645",2022,2528,"Rensselaer","Liberty League","",0,10,7,3,0,6,5,1,0,6,5,1,0,4,2,2,0
"6646",2022,2643,"The Citadel","Southern","",5.8,11,4,7,0,8,3,5,0,5,2,3,0,6,2,4,0
"6647",2022,2042,"Augustana (IL)","CCIW","",0,10,5,5,0,8,4,4,0,5,2,3,0,5,3,2,0
"6648",2022,2586,"Southwest Baptist","Great Lakes","",0,11,6,5,0,6,4,2,0,4,3,1,0,7,3,4,0
"6649",2022,2226,"Florida Atlantic","Conference USA","",7,12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
"6650",2022,317,"Marietta","Ohio","",0,10,6,4,0,9,5,4,0,5,4,1,0,5,2,3,0
"6651",2022,2754,"Youngstown State","MVFC","",5.3,11,7,4,0,8,5,3,0,6,5,1,0,5,2,3,0
"6652",2022,9,"Arizona State","Pac-12","",5.4,12,3,9,0,9,2,7,0,6,2,4,0,6,1,5,0
"6653",2022,2362,"Manchester","Heartland","",0,10,1,9,0,7,0,7,0,4,0,4,0,6,1,5,0
"6654",2022,242,"Rice","Conference USA","",5.2,13,5,8,0,8,3,5,0,6,4,2,0,6,1,5,0
"6655",2022,83,"Depauw","North Coast","",0,11,9,2,0,8,7,1,0,5,4,1,0,6,5,1,0
"6656",2022,2676,"Virginia Union","CIAA","Northern",0,11,9,2,0,8,7,1,0,6,4,2,0,5,5,0,0
"6657",2022,61,"Georgia","SEC","East",14.4,15,15,0,0,9,9,0,0,6,6,0,0,4,4,0,0
"6658",2022,2927,"Southwestern Oklahoma State","Great American","",0,11,4,7,0,11,4,7,0,6,3,3,0,5,1,4,0
"6659",2022,2210,"Elon","CAA","",5.8,12,8,4,0,8,6,2,0,5,5,0,0,7,3,4,0
"6660",2022,2110,"Central Arkansas","Atlantic Sun","",5.2,11,5,6,0,4,2,2,0,5,2,3,0,6,3,3,0
"6661",2022,2102,"Carnegie Mellon","Presidents'","",0,12,10,1,1,8,7,0,1,6,5,0,1,6,5,1,0
"6662",2022,2534,"Sam Houston","Western Athletic","",3.5,9,5,4,0,5,3,2,0,4,1,3,0,4,3,1,0
"6663",2022,57,"Florida","SEC","East",6.3,13,6,7,0,8,3,5,0,7,5,2,0,4,1,3,0
"6664",2022,2635,"Tennessee Tech","OVC","",3.1,11,4,7,0,5,2,3,0,5,2,3,0,6,2,4,0
"6665",2022,284,"Stonehill","NEC","",0.2,9,4,5,0,7,2,5,0,5,3,2,0,4,1,3,0
"6666",2022,2523,"Robert Morris","Big South","",0.1,11,0,11,0,5,0,5,0,5,0,5,0,6,0,6,0
"6667",2022,55,"Jacksonville State","Atlantic Sun","",8.1,11,9,2,0,4,4,0,0,4,3,1,0,5,4,1,0
"6668",2022,60,"Morehouse College","SIAC","East",0,10,1,9,0,7,1,6,0,5,1,4,0,3,0,3,0
"6669",2022,2909,"Westfield State","MSCAC","",0,10,2,8,0,8,2,6,0,5,1,4,0,5,1,4,0
"6670",2022,2509,"Purdue","Big Ten","West",6.5,14,8,6,0,10,6,4,0,6,4,2,0,6,4,2,0
"6671",2022,2118,"Central Missouri","Mid America","",0,11,4,7,0,11,4,7,0,5,4,1,0,6,0,6,0
"6672",2022,124180,"Bluefield State","Independent DII","",0,8,3,4,1,0,0,0,0,5,3,2,0,2,0,2,0
"6673",2022,2305,"Kansas","Big 12","",6.9,13,6,7,0,9,3,6,0,6,4,2,0,6,2,4,0
"6674",2022,2166,"Davidson","Pioneer","",8.3,12,8,4,0,8,6,2,0,6,6,0,0,6,2,4,0
"6675",2022,2781,"Brockport","Empire 8","",0,10,7,3,0,6,4,2,0,5,4,1,0,5,3,2,0
"6676",2022,2273,"Hillsdale","Great Midwest Athletic","",0,11,5,6,0,7,3,4,0,6,2,4,0,5,3,2,0
"6677",2022,197,"Oklahoma State","Big 12","",5.5,13,7,6,0,9,4,5,0,7,6,1,0,5,1,4,0
"6678",2022,2686,"Washington & Jefferson","Presidents'","",0,10,8,2,0,8,6,2,0,5,4,1,0,5,4,1,0
"6679",2022,218,"Temple","American Athletic","",4.4,12,3,9,0,8,1,7,0,7,3,4,0,5,0,5,0
"6680",2022,43,"Yale","Ivy","",6,10,8,2,0,7,6,1,0,5,5,0,0,5,3,2,0
"6681",2022,2467,"Norwich","NEWMAC","",0,10,3,7,0,6,2,4,0,5,3,2,0,5,0,5,0
"6682",2022,2395,"Midwestern State","Lone Star","",0,11,6,5,0,6,3,3,0,6,3,3,0,5,3,2,0
"6683",2022,2812,"Hope College","Michigan","",0,10,6,4,0,6,3,3,0,5,4,1,0,5,2,3,0
"6684",2022,2483,"Oregon","Pac-12","",10.5,13,10,3,0,9,7,2,0,6,5,1,0,5,4,1,0
"6685",2022,2280,"Husson","Commonwealth Coast","",0,10,5,5,0,6,4,2,0,5,4,1,0,5,1,4,0
"6686",2022,2450,"Norfolk State","MEAC","",0.7,11,2,9,0,5,2,3,0,5,0,5,0,6,2,4,0
"6687",2022,2617,"Stephen F. Austin","Western Athletic","",4.8,11,6,5,0,7,5,2,0,5,3,2,0,4,3,1,0
"6688",2022,2970,"William Paterson","New Jersey","",0,10,5,5,0,6,2,4,0,5,2,3,0,5,3,2,0
"6689",2022,613,"South Dakota Mines","Rocky Mountain","",0,11,7,4,0,9,6,3,0,6,3,3,0,5,4,1,0
"6690",2022,38,"Colorado","Pac-12","",1,12,1,11,0,9,1,8,0,6,1,5,0,6,0,6,0
"6691",2022,471,"Stevenson","Mid Atlantic","",0,10,8,2,0,8,6,2,0,5,4,1,0,5,4,1,0
"6692",2022,2085,"Buffalo State","Liberty League","",0,10,0,10,0,6,0,6,0,5,0,5,0,5,0,5,0
"6693",2022,2199,"Eastern Michigan","Mid-American","West",8.3,13,9,4,0,8,5,3,0,6,3,3,0,6,5,1,0
"6694",2022,2419,"Mount St. Joseph","Heartland","",0,11,10,1,0,7,7,0,0,5,5,0,0,6,5,1,0
"6695",2022,110254,"Davenport","GLIAC","",0,11,8,3,0,9,6,3,0,6,5,1,0,5,3,2,0
"6696",2022,75,"North Park","CCIW","",0,10,1,8,1,8,1,6,1,5,1,4,0,5,0,4,1
"6697",2022,46,"Georgetown","Patriot","",2.7,11,2,9,0,6,1,5,0,6,0,6,0,5,2,3,0
"6698",2022,265,"Washington State","Pac-12","",5.5,13,7,6,0,9,4,5,0,7,4,3,0,5,3,2,0
"6699",2022,417,"Gallaudet","ECFC","",0,10,7,3,0,6,5,1,0,5,3,2,0,5,4,1,0
"6700",2022,160,"New Hampshire","CAA","",6.4,13,9,4,0,8,7,1,0,6,5,1,0,7,4,3,0
"6701",2022,2440,"Nevada","Mountain West","West",3,12,2,10,0,8,0,8,0,6,1,5,0,6,1,5,0
"6702",2022,109418,"Finlandia University","Upper Midwest","",0,10,0,10,0,6,0,6,0,0,0,0,0,5,0,5,0
"6703",2022,2032,"Arkansas State","Sun Belt","West",4,12,3,9,0,8,1,7,0,6,3,3,0,6,0,6,0
"6704",2022,2256,"Greensboro College","USA South","",0,10,2,8,0,6,1,5,0,5,2,3,0,5,0,5,0
"6705",2022,409,"Concordia-Wisconsin","NACC","",0,10,8,2,0,8,6,2,0,5,5,0,0,5,3,2,0
"6706",2022,2692,"Weber State","Big Sky","",9,13,10,3,0,9,6,3,0,7,6,1,0,6,4,2,0
"6707",2022,2122,"Central Oklahoma","Mid America","",0,11,6,5,0,11,6,5,0,6,5,1,0,5,1,4,0
"6708",2022,2519,"Rhodes College","Southern Athletic","",0,10,5,5,0,7,3,4,0,5,3,2,0,4,2,2,0
"6709",2022,2882,"UNC Pembroke","Mountain East","",0,11,5,6,0,10,5,5,0,5,4,1,0,6,1,5,0
"6710",2022,2198,"Eastern Kentucky","Atlantic Sun","",5.2,12,7,5,0,4,2,2,0,7,5,2,0,5,2,3,0
"6711",2022,2019,"Allen","SIAC","East",0,10,1,8,1,7,0,7,0,5,1,3,1,5,0,5,0
"6712",2022,2029,"Arkansas-Pine Bluff","SWAC","West",0.7,11,3,8,0,8,1,7,0,4,2,2,0,6,1,5,0
"6713",2022,109,"MIT","NEWMAC","",0,9,3,6,0,6,1,5,0,5,1,4,0,4,2,2,0
"6714",2022,331,"Eastern Washington","Big Sky","",2.9,11,3,8,0,8,2,6,0,5,2,3,0,6,1,5,0
"6715",2022,2075,"Bowie State","CIAA","Northern",0,10,6,4,0,8,5,3,0,5,3,2,0,5,3,2,0
"6716",2022,221,"Pittsburgh","ACC","Coastal",9.3,13,9,4,0,8,5,3,0,7,5,2,0,5,3,2,0
"6717",2022,2702,"Western New England","Commonwealth Coast","",0,10,4,6,0,6,3,3,0,6,3,3,0,4,1,3,0
"6718",2022,2838,"Tiffin","Great Midwest Athletic","",0,10,6,4,0,7,5,2,0,5,3,2,0,5,3,2,0
"6719",2022,2306,"Kansas State","Big 12","",10.1,14,10,4,0,10,8,2,0,7,5,2,0,5,4,1,0
"6720",2022,147,"Montana State","Big Sky","",9.1,14,12,2,0,9,9,0,0,8,8,0,0,5,4,1,0
"6721",2022,328,"Utah State","Mountain West","Mountain",5.6,13,6,7,0,8,5,3,0,6,4,2,0,6,2,4,0
"6722",2022,125974,"Hilbert College","North Coast","",0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0
"6723",2022,254,"Utah","Pac-12","",9.6,14,10,4,0,10,8,2,0,6,6,0,0,6,3,3,0
"6724",2022,2828,"Shenandoah","Old Dominion","",0,10,8,2,0,6,4,2,0,5,4,1,0,5,4,1,0
"6725",2022,2442,"College Of New Jersey","New Jersey","",0,9,3,6,0,6,2,4,0,4,2,2,0,5,1,4,0
"6726",2022,79,"Southern Illinois","MVFC","",6.3,11,5,6,0,8,4,4,0,5,2,3,0,6,3,3,0
"6727",2022,304,"Idaho State","Big Sky","",0.1,11,1,10,0,8,1,7,0,5,1,4,0,6,0,6,0
"6728",2022,2804,"Chowan","CIAA","Northern",0,9,6,3,0,7,6,1,0,5,3,2,0,4,3,1,0
"6729",2022,97,"Louisville","ACC","Atlantic",8.3,13,8,5,0,8,4,4,0,6,5,1,0,6,2,4,0
"6730",2022,2685,"Wartburg","American Rivers","",0,14,13,1,0,8,8,0,0,7,7,0,0,7,6,1,0
"6731",2022,111675,"Biddeford","Commonwealth Coast","",0,10,5,5,0,6,3,3,0,5,3,2,0,5,2,3,0
"6732",2022,2193,"East Tennessee State","Southern","",1.8,11,3,8,0,8,1,7,0,5,1,4,0,6,2,4,0
"6733",2022,2818,"Montclair State","New Jersey","",0,10,2,8,0,6,0,6,0,5,1,4,0,5,1,4,0
"6734",2022,227,"Rhode Island","CAA","",7.1,11,7,4,0,8,5,3,0,5,4,1,0,6,3,3,0
"6735",2022,2776,"Salve Regina","Commonwealth Coast","",0,10,6,4,0,6,3,3,0,5,4,1,0,5,2,3,0
"6736",2022,490,"Benedict College","SIAC","East",0,12,11,1,0,10,10,0,0,7,6,1,0,5,5,0,0
"6737",2022,15,"Anna Maria College","ECFC","",0,9,5,4,0,6,3,3,0,5,2,3,0,4,3,1,0
"6738",2022,6845,"Nebraska Wesleyan","American Rivers","",0,10,1,9,0,8,0,8,0,0,0,0,0,5,1,4,0
"6739",2022,2335,"Liberty","FBS Independents","",7.3,13,8,5,0,3,2,1,0,6,4,2,0,6,4,2,0
"6740",2022,386,"Trinity University TX","Southern Athletic","",0,12,11,1,0,7,7,0,0,8,7,1,0,4,4,0,0
"6741",2022,236,"Chattanooga","Southern","",7.3,11,7,4,0,8,5,3,0,5,4,1,0,6,3,3,0
"6742",2022,2748,"Wooster","North Coast","",0,10,6,4,0,8,4,4,0,5,2,3,0,5,4,1,0
"6743",2022,2963,"Case Western Reserve","Presidents'","",0,10,6,4,0,8,5,3,0,5,3,2,0,5,3,2,0
"6744",2022,184,"University of Rochester (NY)","Liberty League","",0,10,3,7,0,6,1,5,0,5,2,3,0,5,1,4,0
"6745",2022,2524,"Rockford","NACC","",0,10,1,9,0,8,0,8,0,5,1,4,0,5,0,5,0
"6746",2022,359,"Otterbein","Ohio","",0,10,2,8,0,9,1,8,0,5,1,4,0,5,1,4,0
"6747",2022,108,"Harvard","Ivy","",5.1,10,6,4,0,7,4,3,0,5,1,4,0,4,4,0,0
"6748",2022,231,"Furman","Southern","",8,13,10,3,0,8,7,1,0,6,5,1,0,7,5,2,0
"6749",2022,352,"Kenyon","North Coast","",0,9,2,7,0,7,1,6,0,5,1,4,0,4,1,3,0
"6750",2022,2010,"Alabama A&M","SWAC","East",3.6,11,4,7,0,8,4,4,0,4,3,1,0,4,0,4,0
"6751",2022,59,"Georgia Tech","ACC","Coastal",3.7,12,5,7,0,8,4,4,0,5,2,3,0,6,3,3,0
"6752",2022,2790,"Albion","Michigan","",0,10,9,1,0,6,5,1,0,5,5,0,0,5,4,1,0
"6753",2022,2026,"App State","Sun Belt","East",7.1,12,6,6,0,8,3,5,0,7,5,2,0,5,1,4,0
"6754",2022,2422,"Muhlenberg","Centennial","",0,10,6,4,0,9,6,3,0,5,4,1,0,5,2,3,0
"6755",2022,2808,"Delaware Valley","Mid Atlantic","",0,13,12,1,0,8,8,0,0,7,7,0,0,6,5,1,0
"6756",2022,2396,"Miles College","SIAC","West",0,10,1,9,0,7,1,6,0,5,0,5,0,5,1,4,0
"6757",2022,2242,"Geneva","Presidents'","",0,10,3,7,0,8,2,6,0,5,2,3,0,5,1,4,0
"6758",2022,263,"Loras College","American Rivers","",0,10,5,5,0,8,5,3,0,4,2,2,0,6,3,3,0
"6759",2022,191,"Heidelberg","Ohio","",0,10,7,3,0,9,6,3,0,5,4,1,0,5,3,2,0
"6760",2022,2703,"Western New Mexico","Lone Star","",0,11,6,5,0,6,3,3,0,5,4,1,0,5,1,4,0
"6761",2022,2641,"Texas Tech","Big 12","",6.4,13,8,5,0,9,5,4,0,7,6,1,0,5,1,4,0
"6762",2022,2653,"Troy","Sun Belt","West",9.6,14,12,2,0,9,8,1,0,7,7,0,0,6,4,2,0
"6763",2022,2001,"Adams State","Rocky Mountain","",0,11,2,9,0,9,2,7,0,5,1,4,0,6,1,5,0
"6764",2022,2723,"Wisconsin-River Falls","Wisconsin","",0,10,6,4,0,7,4,3,0,5,5,0,0,5,1,4,0
"6765",2022,2900,"St. Thomas (MN)","Pioneer","",10,11,10,1,0,8,8,0,0,6,6,0,0,5,4,1,0
"6766",2022,2213,"Emory & Henry College","South Atlantic","",0,11,5,6,0,0,0,0,0,5,2,3,0,5,2,3,0
"6767",2022,2630,"UT Martin","OVC","",6.8,11,7,4,0,5,5,0,0,5,4,1,0,6,3,3,0
"6768",2022,2477,"Ohio Dominican","Great Midwest Athletic","",0,10,7,3,0,7,5,2,0,6,5,1,0,4,2,2,0
"6769",2022,2304,"Johnson C Smith","CIAA","Southern",0,10,2,7,1,8,2,6,0,4,2,2,0,6,0,5,1
"6770",2022,2711,"Western Michigan","Mid-American","West",4.3,12,5,7,0,8,4,4,0,6,2,4,0,6,3,3,0
"6771",2022,2152,"Concordia Moorhead","Minnesota","",0,8,4,4,0,6,2,4,0,4,3,1,0,3,0,3,0
"6772",2022,2896,"Southern Virginia","USA South","",0,10,1,9,0,6,1,5,0,5,0,5,0,5,1,4,0
"6773",2022,2771,"Merrimack","NEC","",5.3,11,8,3,0,7,6,1,0,6,4,2,0,5,4,1,0
"6774",2022,2487,"Pace","Northeast 10","",0,10,6,4,0,8,4,4,0,6,4,2,0,3,1,2,0
"6775",2022,2291,"Indiana-Pennsylvania","Pennsylvania State Athletic","Western",0,12,10,2,0,11,9,2,0,7,6,1,0,5,4,1,0
"6776",2022,167,"New Mexico","Mountain West","Mountain",2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0
"6777",2022,146,"Grove City College","Presidents'","",0,10,7,3,0,8,5,3,0,6,5,1,0,4,2,2,0
"6778",2022,18,"Bridgewater State","MSCAC","",0,10,6,4,0,8,6,2,0,5,4,1,0,5,2,3,0
"6779",2022,391,"Oberlin","North Coast","",0,10,0,10,0,8,0,8,0,5,0,5,0,5,0,5,0
"6780",2022,132,"Bemidji State","Northern Sun","North",0,13,10,3,0,12,10,2,0,6,5,1,0,7,5,2,0
"6781",2022,2382,"Mercer","Southern","",7.7,11,7,4,0,8,5,3,0,5,4,1,0,6,3,3,0
"6782",2022,2816,"McKendree","Great Lakes","",0,11,5,6,0,5,1,4,0,5,1,4,0,6,4,2,0
"6783",2022,23,"San José State","Mountain West","West",5.5,12,7,5,0,8,5,3,0,6,6,0,0,5,1,4,0
"6784",2022,3,"Birmingham-Southern","Southern Athletic","",0,10,7,3,0,7,5,2,0,6,5,1,0,3,1,2,0
"6785",2022,103,"Boston College","ACC","Atlantic",3.1,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
"6786",2022,2731,"Williams","NESCAC","",0,8,3,5,0,8,3,5,0,5,3,2,0,3,0,3,0
"6787",2022,135,"Minnesota","Big Ten","West",9.7,13,9,4,0,9,5,4,0,7,5,2,0,5,3,2,0
"6788",2022,87,"Notre Dame","FBS Independents","",8.7,13,9,4,0,1,1,0,0,6,4,2,0,4,2,2,0
"6789",2022,2148,"Concord University","Mountain East","",0,11,9,2,0,10,8,2,0,5,4,1,0,6,5,1,0
"6790",2022,194,"Ohio State","Big Ten","East",9.8,13,11,2,0,9,8,1,0,8,7,1,0,4,4,0,0
"6791",2022,2050,"Ball State","Mid-American","West",4.6,12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
"6792",2022,3071,"North Central College","CCIW","",0,15,15,0,0,8,8,0,0,9,9,0,0,5,5,0,0
"6793",2022,2168,"Dayton","Pioneer","",4.6,11,8,3,0,8,6,2,0,5,5,0,0,6,3,3,0
"6794",2022,225,"Brown","Ivy","",2.3,10,3,7,0,7,1,6,0,5,2,3,0,5,1,4,0
"6795",2022,2553,"Sewanee","Southern Athletic","",0,10,2,8,0,7,0,7,0,6,2,4,0,4,0,4,0
"6796",2022,2843,"Western Connecticut St","MSCAC","",0,10,7,3,0,8,6,2,0,4,3,1,0,6,4,2,0
"6797",2022,5,"UAB","Conference USA","",9.2,13,7,6,0,8,4,4,0,6,5,1,0,6,1,5,0
"6798",2022,122774,"Keystone","ECFC","",0,10,3,7,0,6,3,3,0,5,1,4,0,5,2,3,0
"6799",2022,2043,"Augustana University (SD)","Northern Sun","South",0,11,7,4,0,11,7,4,0,6,3,3,0,5,4,1,0
"6800",2022,2559,"Shippensburg","Pennsylvania State Athletic","Eastern",0,11,5,6,0,10,5,5,0,5,1,4,0,6,4,2,0
"6801",2022,2207,"Elizabeth City State","CIAA","Northern",0,9,2,7,0,8,2,6,0,4,2,2,0,4,0,4,0
"6802",2022,2729,"William & Mary","CAA","",9.2,13,11,2,0,8,7,1,0,6,5,1,0,7,6,1,0
"6803",2022,2224,"Findlay","Great Midwest Athletic","",0,11,7,4,0,7,5,2,0,6,4,2,0,5,3,2,0
"6804",2022,2888,"Ouachita Baptist","Great American","",0,12,11,1,0,11,11,0,0,6,5,1,0,6,6,0,0
"6805",2022,210,"Millersville","Pennsylvania State Athletic","Eastern",0,11,5,6,0,10,5,5,0,5,2,3,0,6,3,3,0
"6806",2022,128,"Northern Michigan","GLIAC","",0,11,4,7,0,7,1,6,0,6,2,4,0,5,2,3,0
"6807",2022,6353,"Lakeland","NACC","",0,10,3,7,0,8,3,5,0,6,3,3,0,4,0,4,0
"6808",2022,2320,"Lamar","Southland","",3.3,11,1,10,0,4,1,3,0,5,1,4,0,6,0,6,0
"6809",2022,2655,"Tulane","American Athletic","",10.1,14,12,2,0,9,8,1,0,8,6,2,0,5,5,0,0
"6810",2022,65,"Grinnell","Midwest","",0,8,2,6,0,8,2,6,0,2,1,1,0,6,1,5,0
"6811",2022,2913,"Brevard College","USA South","",0,9,5,4,0,7,5,2,0,5,3,2,0,4,2,2,0
"6812",2022,199,"Southeastern Oklahoma State","Great American","",0,11,6,5,0,11,6,5,0,5,3,2,0,6,3,3,0
"6813",2022,50,"Florida A&M","SWAC","East",5,11,9,2,0,8,7,1,0,5,5,0,0,4,3,1,0
"6814",2022,2627,"Tarleton State","Western Athletic","",5.4,11,6,5,0,5,1,4,0,6,4,2,0,5,2,3,0
"6815",2022,49,"Dubuque","American Rivers","",0,10,6,4,0,8,6,2,0,5,2,3,0,4,3,1,0
