"","ArchiveDate","Season","Preseason","TeamName","Seed","Event","ConfShort","AdjEM","RankAdjEM","AdjOE","RankAdjOE","AdjDE","RankAdjDE","AdjTempo","RankAdjTempo","AdjEMFinal","RankAdjEMFinal","AdjOEFinal","RankAdjOEFinal","AdjDEFinal","RankAdjDEFinal","AdjTempoFinal","RankAdjTempoFinal","RankChg","AdjEMChg","AdjTChg","season","DataThrough","Coach","Wins","Losses","Pythag","RankPythag","OE","RankOE","DE","RankDE","Tempo","RankTempo","Luck","RankLuck","SOS","RankSOS","SOSO","RankSOSO","SOSD","RankSOSD","NCSOS","RankNCSOS","APL_Off","RankAPL_Off","APL_Def","RankAPL_Def","ConfAPL_Off","RankConfAPL_Off","ConfAPL_Def","RankConfAPL_Def"
"814",NA,2026,NA,"Colorado St.",0,NA,"MWC",9.4911,88,118.93,52,109.438,183,62.9765,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Ali Farokhmanesh",21,12,0.7224,88,116.73,48,111.589,260,64.3613,348,0.0397,87,4.8863,94,112.088,88,107.202,102,-2.1892,250,19.12,338,17.8,249,19.08,10,18.07,7
"815",NA,2026,NA,"Notre Dame",0,NA,"ACC",8.8784,89,115.503,80,106.625,125,65.9265,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Micah Shrewsberry",13,18,0.715,90,109.66,145,110.871,239,66.713,256,-0.0585,320,10.7272,63,114.841,63,104.114,45,1.4211,137,18.38,275,17.39,150,18.49,15,17.07,2
"816",NA,2026,NA,"Utah Valley",0,NA,"WAC",8.8204,90,112.815,108,103.994,76,68.6535,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Todd Phillips",25,8,0.7183,89,110.551,129,100.183,30,69.3883,123,0.0331,103,-0.3444,161,107.015,268,107.359,107,2.5302,113,16.82,87,17.7,225,16.64,1,17.69,6
"817",NA,2026,NA,"Stephen F. Austin",0,NA,"Slnd",8.4252,91,112.638,110,104.213,81,65.7473,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Matt Braeuer",28,5,0.7097,91,113.027,89,99.9352,29,66.0536,294,0.0294,111,-3.6468,235,105.991,287,109.638,173,-3.7883,284,17.81,213,18.52,346,18.11,6,18.4,9
"818",NA,2026,NA,"High Point",12,"NCAA","BSth",8.4043,92,117.048,66,108.644,161,69.8932,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Flynn Clayman",30,4,0.702,92,121.19,10,100.316,31,70.9313,56,0.0479,64,-9.2284,342,103.656,330,112.884,319,-8.8763,355,15.91,24,18.06,297,15.93,1,17.95,9
"819",NA,2026,NA,"Miami OH",11,"NCAA","MAC",8.2572,93,116.779,70,108.522,156,69.947,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Travis Steele",31,1,0.6992,93,119.995,17,104.985,92,71.2663,42,0.0993,15,-5.3655,269,107.215,262,112.581,305,-9.9058,361,16.24,40,17.46,162,16.23,1,17.4,8
"820",NA,2026,NA,"Pittsburgh",0,NA,"ACC",7.5961,94,113.713,98,106.117,115,63.5155,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Jeff Capel III",13,20,0.6889,95,108.103,182,110.746,236,64.5585,340,-0.0668,330,10.8408,59,115.028,60,104.187,47,0.4221,174,19.5,354,17.55,185,19.74,18,17.52,7
"821",NA,2026,NA,"South Carolina",0,NA,"SEC",7.54,95,112.531,112,104.991,94,66.3414,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Lamont Paris",13,19,0.6895,94,109.066,161,111.245,252,67.9705,202,-0.0618,329,11.0375,54,116.713,27,105.675,77,-8.7795,354,18.43,281,16.89,45,18.48,14,16.66,2
"822",NA,2026,NA,"George Mason",0,NA,"A10",7.5007,96,113.082,105,105.581,103,63.3314,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Tony Skinn",23,9,0.6877,96,112.284,100,104.405,80,64.7944,334,0.0543,56,0.3885,147,109.707,129,109.318,169,-7.8762,346,19.04,333,17.9,270,19.22,13,18.66,13
"823",NA,2026,NA,"Xavier",0,NA,"BE",7.4651,97,116.895,69,109.43,182,70.2364,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Richard Pitino",15,18,0.6811,98,109.115,159,112.547,279,71.2033,46,0.016,141,11.4074,46,114.034,71,102.627,6,1.0742,152,15.9,23,17.74,233,15.98,2,17.65,7
"824",NA,2026,NA,"Wyoming",0,NA,"MWC",7.4039,98,115.116,83,107.712,140,65.9671,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Sundance Wicks",18,14,0.6823,97,113.362,85,108.88,191,67.3242,227,-0.024,250,3.9575,99,111.726,94,107.769,119,-5.3379,306,18.46,286,17.18,98,19.16,11,17.73,4
"825",NA,2026,NA,"Oregon",0,NA,"B10",7.0293,99,111.62,128,104.591,87,65.8824,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Dana Altman",12,20,0.6787,100,105.757,233,111.163,248,66.4958,273,-0.0356,287,12.6304,29,116.39,31,103.759,35,1.5345,135,18.21,255,17.82,250,19.01,14,18.16,7
"826",NA,2026,NA,"Mississippi St.",0,NA,"SEC",7.0008,100,112.682,109,105.681,105,69.6046,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Chris Jans",13,19,0.6765,101,107.371,200,112.87,290,71.4615,32,-0.0014,190,13.2343,26,117.563,16,104.329,52,0.4871,172,16.98,102,16.56,14,17.23,7,16.26,1
"827",NA,2026,NA,"Kansas St.",0,NA,"B12",6.9752,101,113.248,103,106.273,116,72.6122,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Jerome Tang",12,20,0.675,102,107.655,191,111.148,247,73.816,7,-0.0735,340,12.9906,28,116.105,34,103.114,18,-0.2016,192,15.65,16,17.12,84,16.17,1,16.99,4
"828",NA,2026,NA,"DePaul",0,NA,"BE",6.8348,102,107.14,209,100.305,34,66.2106,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Chris Holtmann",16,16,0.6809,99,103.659,279,102.846,62,67.7309,214,-0.0142,225,7.9757,78,113.389,78,105.413,71,-9.9331,362,18.58,297,16.87,43,19.43,11,16.56,1
"829",NA,2026,NA,"Illinois St.",0,NA,"MVC",6.6584,103,110.543,146,103.885,75,66.6519,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Ryan Pedon",20,12,0.6714,103,109.908,139,102.134,47,67.612,216,-0.0086,209,1.337,125,109.917,124,108.58,146,-2.8039,262,18.45,283,17.03,69,18.68,9,17.01,2
"830",NA,2026,NA,"UC Irvine",0,NA,"BW",6.2107,104,104.934,255,98.7238,26,68.1577,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Russell Turner",23,11,0.6685,104,103.991,273,97.0574,8,70.6647,69,-0.0157,228,-0.6962,167,108.408,197,109.104,165,0.61,169,17.2,130,16.81,35,17.1,7,16.64,7
"831",NA,2026,NA,"Illinois Chicago",0,NA,"MVC",6.1649,105,110.42,149,104.255,83,66.3437,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Rob Ehsan",19,15,0.6594,105,108.797,167,104.071,78,66.9965,247,-0.061,325,1.5951,116,110.119,117,108.524,145,-2.3261,254,17.85,217,17.87,265,18.2,7,17.95,8
"832",NA,2026,NA,"Cal Baptist",13,"NCAA","WAC",5.9931,106,107.926,191,101.933,50,65.8019,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Rick Croy",25,8,0.6586,107,106.986,208,99.1084,22,67.4426,223,0.0913,19,-1.9546,204,107.107,265,109.061,161,-3.3162,275,18.18,252,16.99,63,18.55,6,17.43,3
"833",NA,2026,NA,"UNLV",0,NA,"MWC",5.9657,107,115.035,84,109.07,172,69.7798,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Josh Pastner",17,16,0.6485,108,111.032,121,111.223,251,70.6269,72,0.0032,181,6.4362,83,112.423,84,105.987,85,1.1937,146,16.62,67,17.47,168,17.07,4,18.04,6
"834",NA,2026,NA,"Hawaii",13,"NCAA","BW",5.9657,108,107.129,211,101.163,43,69.6586,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Eran Ganot",24,8,0.659,106,108.304,177,96.5759,7,72.2838,22,0.0379,92,-3.3735,228,106.557,277,109.93,191,-11.2394,364,16.89,90,16.47,11,17.02,5,16.33,4
"835",NA,2026,NA,"St. Thomas",0,NA,"Sum",5.8766,109,114.011,95,108.134,146,68.2365,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Johnny Tauer",24,9,0.6476,110,117.357,41,105.172,96,69.6879,107,-0.0338,280,-5.6554,275,107.274,260,112.929,320,-0.9431,213,16.91,93,17.52,179,16.88,1,17.54,5
"836",NA,2026,NA,"UNC Wilmington",0,NA,"CAA",5.7902,110,111.874,119,106.084,114,65.0533,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Takayo Siddle",26,6,0.6482,109,113.762,76,102.143,48,66.2138,287,0.0278,117,-5.0792,266,106.368,282,111.448,247,-8.3346,350,18.79,314,17.29,121,18.67,10,17.46,4
"837",NA,2026,NA,"Sam Houston St.",0,NA,"CUSA",5.5646,111,113.469,102,107.904,142,70.0458,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Chris Mudge",22,11,0.6407,111,113.714,77,107.685,155,70.4662,76,-0.0074,208,-0.1907,158,109.672,131,109.863,185,6.0436,53,16.71,74,17.29,120,17.13,3,17.35,1
"838",NA,2026,NA,"Pacific",0,NA,"WCC",5.4219,112,110.692,142,105.27,99,64.2681,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Dave Smart",18,15,0.6405,112,107.93,187,105.715,105,65.819,302,-0.02,238,2.9143,106,110.475,106,107.56,113,-0.0085,187,19.14,339,17.16,92,19.28,12,17.39,4
"839",NA,2026,NA,"North Dakota St.",14,"NCAA","Sum",5.134,113,111.74,124,106.606,124,66.2972,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Dave Richman",27,7,0.632,113,114.563,67,102.597,54,68.0273,198,0.0395,89,-5.825,282,106.494,280,112.319,293,-0.9661,214,17.59,181,17.71,230,17.89,8,18.19,9
"840",NA,2026,NA,"Davidson",0,NA,"A10",4.9397,114,109.599,161,104.659,89,63.5895,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Matt McKillop",20,13,0.6296,114,107.534,195,104.735,87,63.9448,356,0.033,104,2.0519,111,109.601,136,107.55,112,-0.0965,189,18.44,282,18.92,360,18.66,11,19.2,14
"841",NA,2026,NA,"UT Rio Grande Valley",0,NA,"Slnd",4.5657,115,110.956,136,106.39,120,66.3466,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Kahil Fennell",19,14,0.6185,119,109.656,146,104.714,86,66.5243,269,-0.0561,318,-1.2334,182,107.854,238,109.088,163,8.3055,27,17.89,221,17.48,169,18.25,7,17.99,6
"842",NA,2026,NA,"Saint Joseph's",0,NA,"A10",4.5584,116,107.305,205,102.747,63,68.0243,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Steve Donahue",22,11,0.6223,117,105.406,242,102.729,57,68.0237,199,0.0876,20,1.4125,122,109.193,155,107.78,120,-4.9999,302,17.74,205,17.47,166,18.22,8,17.35,4
"843",NA,2026,NA,"Southern Illinois",0,NA,"MVC",4.5518,117,103.767,273,99.2156,29,68.8706,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Scott Nagy",16,16,0.6262,116,102.905,290,99.5664,25,69.7171,104,-0.0941,355,1.8033,114,109.899,125,108.095,130,-0.1659,191,16.46,52,17.87,264,16.82,3,17.94,7
"844",NA,2026,NA,"UC San Diego",0,NA,"BW",4.5278,118,107.846,193,103.318,68,67.1743,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Clint Allard",23,11,0.6209,118,106.888,210,101.226,38,69.7555,102,0.0099,160,-1.0224,177,107.852,239,108.874,154,0.308,177,16.91,95,17.46,165,17.1,6,17.32,9
"845",NA,2026,NA,"Seattle",0,NA,"WCC",4.4943,119,102.219,298,97.7246,21,67.6036,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Chris Victor",20,13,0.6265,115,101.215,313,98.7863,21,68.6243,167,0.0169,137,1.6207,115,110.632,103,109.012,159,-3.5131,279,17.26,141,17.92,275,17.64,7,17.79,8
"846",NA,2026,NA,"Maryland",0,NA,"B10",4.2526,120,111.127,133,106.874,127,66.1265,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Buzz Williams",12,21,0.6103,120,104.028,272,114.662,321,66.6703,259,0.0163,139,14.6814,12,117.394,17,102.713,11,1.5643,134,18.82,315,17.2,102,19.57,16,17.83,2
"847",NA,2026,NA,"San Francisco",0,NA,"WCC",4.2019,121,113.616,100,109.414,180,65.937,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Chris Gerlufsen",17,16,0.6067,121,110.23,132,109.913,217,66.73,255,-0.0058,200,4.0842,98,110.839,101,106.755,94,0.2857,178,18.48,288,17.54,182,18.54,10,17.28,3
"848",NA,2026,NA,"Murray St.",0,NA,"MVC",4.1189,122,116.276,73,112.157,240,71.5317,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Ryan Miller",20,12,0.6022,123,115.231,60,110.612,232,72.2742,23,0.0425,79,1.1571,129,109.64,133,108.483,142,-3.8348,285,16.19,38,16.99,62,16.43,2,17.38,4
"849",NA,2026,NA,"Bradley",0,NA,"MVC",3.955,123,111.705,125,107.75,141,67.2668,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Brian Wardle",21,12,0.6022,124,110.009,137,105.635,103,67.8052,212,0.0394,90,0.685,139,108.946,169,108.261,134,-5.4136,307,17.44,161,17.79,247,17.76,5,17.74,6
"850",NA,2026,NA,"Rutgers",0,NA,"B10",3.9499,124,110.459,148,106.51,121,66.833,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Steve Pikiell",14,19,0.6032,122,104.774,257,111.879,267,66.5327,268,0.0426,78,11.2307,49,115.145,56,103.915,39,-7.3101,339,17.91,226,18.22,323,18.24,7,18.01,4
"851",NA,2026,NA,"Liberty",0,NA,"CUSA",3.8975,125,117.619,58,113.722,268,63.9409,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Ritchie McKay",25,7,0.5957,125,116.928,47,110.573,231,64.6493,338,0.1418,2,-1.7791,199,107.563,248,109.342,170,0.6792,164,18.55,295,18.35,340,18.48,9,18.39,11
"852",NA,2026,NA,"Utah",0,NA,"B12",3.6514,126,114.661,85,111.01,213,65.9555,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Alex Jensen",10,22,0.592,126,108.708,168,115.982,336,68.0177,200,-0.0119,215,12.1229,35,115.65,46,103.527,30,0.2034,181,18.53,293,16.68,27,19.22,15,16.88,3
"853",NA,2026,NA,"UAB",0,NA,"Amer",3.4574,127,109.842,156,106.385,119,69.0591,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Andy Kennedy",20,12,0.5909,127,109.671,144,104.463,82,70.3073,82,0.0065,176,-0.7857,168,108.733,178,109.518,172,-5.4595,309,16.8,84,17.21,104,17.01,6,17.08,2
"854",NA,2026,NA,"Duquesne",0,NA,"A10",3.4487,128,110.721,140,107.272,135,68.5692,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Dru Joyce",18,15,0.59,128,109.105,160,107.797,162,69.3469,127,-0.0123,218,2.5741,108,110.409,108,107.835,123,-6.406,323,17.04,108,17.61,200,17.57,5,17.94,6
"855",NA,2026,NA,"Florida Atlantic",0,NA,"Amer",3.3063,129,109.669,158,106.363,118,69.6073,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","John Jakus",18,15,0.5871,129,108.62,170,106.232,113,70.2356,85,-0.0339,281,1.9043,113,109.999,121,108.094,129,2.8693,109,16.5,56,17.5,174,16.58,3,17.17,3
"856",NA,2026,NA,"UC Santa Barbara",0,NA,"BW",3.1653,130,113.742,97,110.576,208,64.3532,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Joe Pasternack",18,14,0.5804,131,112.717,93,108.132,168,67.0774,242,-0.0674,331,-1.0422,178,107.324,259,108.366,137,-0.4697,197,18.72,310,16.92,52,19.09,11,16.29,3
"857",NA,2026,NA,"Toledo",0,NA,"MAC",3.1526,131,114.491,90,111.339,217,67.7748,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Tod Kowalczyk",19,15,0.5796,132,114.901,63,111.453,256,69.4422,118,-0.0549,316,-0.8013,169,109.693,130,110.495,211,2.1211,120,16.6,65,17.88,266,16.53,3,18.31,13
"858",NA,2026,NA,"Fresno St.",0,NA,"MWC",3.085,132,107.415,201,104.33,84,68.162,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Vance Walberg",13,19,0.583,130,104.423,265,106.095,111,69.3524,125,-0.0781,342,4.7733,96,112.245,85,107.471,110,-3.0824,266,17.28,146,17.18,96,17.29,5,17.48,3
"859",NA,2026,NA,"Montana St.",0,NA,"BSky",2.9961,133,110.962,135,107.966,144,65.8436,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Matt Logie",18,14,0.5781,133,111.381,112,108.133,169,67.3584,226,-0.0827,344,0.0274,151,110.477,105,110.45,208,6.3603,49,18.41,279,17.38,141,18.41,8,17.62,7
"860",NA,2026,NA,"Memphis",0,NA,"Amer",2.5225,134,107.177,208,104.655,88,70.1843,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Penny Hardaway",13,19,0.568,135,104.481,263,106.543,124,71.4063,36,-0.0529,313,5.4455,89,112.218,86,106.772,95,10.8511,16,16.39,46,17.33,132,16,1,17.72,10
"861",NA,2026,NA,"Rhode Island",0,NA,"A10",2.4715,135,105.839,233,103.367,69,65.7015,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Archie Miller",16,16,0.5675,136,104.863,254,102.452,52,66.0308,297,-0.0476,302,0.7489,137,109.417,145,108.668,147,-5.5468,312,17.73,200,18.36,342,17.9,7,18.41,11
"862",NA,2026,NA,"North Texas",0,NA,"Amer",2.4571,136,103.363,279,100.906,39,65.0125,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Daniyal Robinson",19,14,0.5687,134,102.566,299,100.923,35,66.0493,295,0.0101,158,0.9879,131,110.097,118,109.109,166,0.124,185,18.61,302,17.62,205,18.64,10,17.51,6
"863",NA,2026,NA,"Washington St.",0,NA,"WCC",2.3229,137,113.94,96,111.617,225,67.8043,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","David Riley",12,20,0.5589,137,109.634,147,112.193,273,68.9335,154,-0.094,354,5.061,92,110.97,100,105.909,83,5.0106,72,16.87,89,18.05,296,17.07,3,17.99,11
"864",NA,2026,NA,"Penn St.",0,NA,"B10",2.1781,138,114.043,94,111.864,230,67.4418,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Mike Rhoades",12,20,0.5552,138,109.483,149,117.702,346,67.4637,222,-0.0122,216,10.7329,62,115.69,45,104.957,67,-7.2664,337,17.19,129,18.42,343,17.6,4,18.04,5
"865",NA,2026,NA,"St. Bonaventure",0,NA,"A10",2.1709,139,113.711,99,111.54,223,67.2658,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Mark Schmidt",17,17,0.5552,139,111.889,106,110.706,235,67.5079,221,-0.0438,298,1.4376,119,109.166,158,107.728,118,-4.4122,294,17.23,136,18.23,325,17.28,4,18.13,8
"866",NA,2026,NA,"Wright St.",14,"NCAA","Horz",2.0441,140,112.057,117,110.013,193,67.1597,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Clint Sargent",23,11,0.5527,140,115.481,57,108.877,190,69.0191,148,0.0088,166,-4.0336,249,109.39,148,113.423,340,0.8497,157,17.94,228,16.92,51,17.9,8,17.11,3
"867",NA,2026,NA,"Northern Colorado",0,NA,"BSky",1.8716,141,112.258,115,110.387,201,68.6746,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Steve Smiley",20,12,0.5482,142,113.566,82,109.645,211,70.024,93,-0.0239,249,-2.0856,207,109.047,162,111.133,235,-0.2198,193,16.89,91,17.45,159,16.75,2,17.78,8
"868",NA,2026,NA,"Navy",0,NA,"PL",1.836,142,107.364,203,105.528,102,65.0889,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Jon Perry",26,7,0.5494,141,112.578,94,98.4893,18,65.1904,327,0.0527,59,-12.1196,361,103.176,346,115.296,363,-9.5619,359,18.46,284,18.13,306,18.87,9,18.39,9
"869",NA,2026,NA,"Troy",13,"NCAA","SB",1.7204,143,110.717,141,108.997,166,64.8776,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Scott Cross",22,11,0.5449,143,112.198,102,106.434,120,67.0265,245,0.024,125,-3.2325,226,107.537,249,110.769,220,4.1537,84,18.03,240,17.6,194,18.54,11,18.23,11
"870",NA,2026,NA,"Robert Morris",0,NA,"Horz",1.6938,144,110.755,139,109.061,170,64.4343,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Andrew Toole",22,11,0.5442,144,114.067,70,108.553,180,66.1239,290,0.0293,112,-4.5305,257,108.864,172,113.394,338,-1.404,225,18.69,307,17.59,193,18.77,10,17.44,7
"871",NA,2026,NA,"Idaho",15,"NCAA","BSky",1.5331,145,108.842,176,107.309,136,67.7163,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Alex Pribble",21,14,0.5407,146,110.399,130,106.798,132,69.2371,130,-0.0123,217,-1.6669,195,109.403,147,111.07,233,0.7433,161,17.83,215,17.06,73,16.99,3,17.59,6
"872",NA,2026,NA,"Portland St.",0,NA,"BSky",1.5232,146,103.491,277,101.968,52,67.959,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Jase Coburn",20,11,0.5425,145,106.079,227,102.03,45,69.0148,149,0.0082,169,-1.9879,205,109.777,128,111.765,268,1.4083,138,17.77,208,17.04,70,18.11,7,17.28,3
"873",NA,2026,NA,"Bowling Green",0,NA,"MAC",1.5069,147,107.249,206,105.742,106,68.3233,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Todd Simon",18,14,0.5406,147,109.23,153,102.681,55,70.1667,88,-0.0948,356,-3.3273,227,108.212,214,111.539,255,-6.397,322,17.3,151,16.73,30,17.36,7,16.91,2
"874",NA,2026,NA,"Kent St.",0,NA,"MAC",1.5006,148,111.795,121,110.294,199,70.2126,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Rob Senderoff",24,9,0.5388,150,112.905,90,109.723,212,72.1031,24,0.1359,3,-2.619,217,109.327,151,111.946,274,-3.3624,278,16.43,48,17.08,76,16.91,4,17.24,6
"875",NA,2026,NA,"William & Mary",0,NA,"CAA",1.4941,149,110.954,137,109.46,185,72.5413,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Brian Earl",20,12,0.5389,149,110.984,122,107.27,142,73.5696,8,0.0245,123,-2.1025,209,108.24,212,110.343,206,0.3266,176,13.68,1,18.78,357,13.8,1,19.26,13
"876",NA,2026,NA,"Penn",14,"NCAA","Ivy",1.4692,150,107.363,204,105.894,111,69.0438,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Fran McCaffery",18,11,0.5395,148,107.408,199,105.745,106,68.8241,158,0.0679,34,-0.6868,166,109.204,154,109.89,189,0.5136,171,16.64,69,18.15,310,16.68,2,18.26,5
"877",NA,2026,NA,"Arkansas St.",0,NA,"SB",1.391,151,110.617,144,109.226,173,71.944,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Ryan Pannone",20,12,0.5363,151,111.347,114,106.411,119,72.559,16,0.0079,171,-3.8245,244,107.148,263,110.973,226,2.7715,111,15.25,7,17.77,244,15.29,1,17.87,9
"878",NA,2026,NA,"Harvard",0,NA,"Ivy",1.2575,152,106.59,218,105.332,100,62.9659,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Tommy Amaker",17,12,0.5341,152,107.956,186,103.688,71,63.9382,357,-0.0151,227,-3.3782,229,107.873,236,111.251,238,-5.0987,303,18.88,321,18.59,352,19.5,7,18.76,8
"879",NA,2026,NA,"Central Arkansas",0,NA,"ASun",1.2549,153,110.175,151,108.92,163,67.938,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","John Shulman",22,12,0.5329,153,113.381,84,108.054,167,68.9259,156,0.0409,84,-5.4163,271,109.046,163,114.462,357,5.7018,59,17.23,134,17.29,122,17.21,6,17.91,8
"880",NA,2026,NA,"UT Arlington",0,NA,"WAC",1.131,154,102.607,292,101.476,47,64.8258,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","K.T. Turner",18,14,0.5318,154,100.667,320,100.545,32,66.5177,271,0.0305,108,0.5354,144,108.783,177,108.247,133,3.3534,97,18.65,304,16.74,31,18.87,7,17.27,2
"881",NA,2026,NA,"Winthrop",0,NA,"BSth",1.1305,155,111.652,127,110.522,207,69.97,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-26","Sunday, March 15","Mark Prosser",23,11,0.5292,156,113.181,86,107.925,163,71.6942,29,0.0251,122,-4.7574,259,106.842,273,111.6,259,1.1558,149,16.52,58,16.91,50,17.11,6,16.4,1
